,make_model,power_kW,mileage,age,engine_size,type
8366,Skoda Fabia,70.0,78600.0,4.0,999.0,Used
8367,Skoda Scala,110.0,21400.0,1.0,1498.0,Used
8368,Skoda Fabia,55.0,167500.0,3.0,999.0,Used
8369,Skoda Fabia,70.0,22900.0,3.0,999.0,Used
8370,Skoda Octavia,85.0,17551.0,1.0,1968.0,Used
8371,Skoda Fabia,70.0,52000.0,3.0,999.0,Used
8372,Skoda Scala,81.0,12000.0,0.0,999.0,Employee's car
8373,Skoda Fabia,66.0,70800.0,7.0,1422.0,Used
8374,Skoda Fabia,55.0,43200.0,3.0,999.0,Used
8375,Skoda Fabia,81.0,10.0,0.0,999.0,Pre-registered
8376,Skoda Fabia,66.0,73682.0,5.0,1197.0,Used
8377,Skoda Fabia,81.0,18040.0,1.0,999.0,Used
8378,Skoda Fabia,70.0,43856.0,5.0,999.0,Used
8379,Skoda Fabia,81.0,10.0,0.0,999.0,Pre-registered
8380,Skoda Fabia,81.0,22314.0,1.0,999.0,Demonstration
8381,Skoda Fabia,70.0,28780.0,1.0,999.0,Used
8382,Skoda Fabia,59.0,1500.0,0.0,999.0,Demonstration
8383,Skoda Fabia,81.0,27134.0,3.0,999.0,Used
8384,Skoda Fabia,55.0,45700.0,5.0,999.0,Used
8385,Skoda Fabia,81.0,100.0,1.0,999.0,Used
8386,Skoda Fabia,66.0,38700.0,5.0,1197.0,Used
8387,Skoda Fabia,70.0,23038.0,1.0,999.0,Used
8388,Skoda Fabia,81.0,30794.0,2.0,999.0,Used
8389,Skoda Fabia,81.0,36856.0,6.0,1197.0,Used
8390,Skoda Fabia,81.0,10.0,0.0,999.0,Pre-registered
8392,Skoda Fabia,70.0,42233.0,2.0,999.0,Used
8393,Skoda Fabia,81.0,599.0,0.0,999.0,Used
8394,Skoda Fabia,92.0,39980.0,4.0,1395.0,Used
8395,Skoda Fabia,70.0,40931.0,3.0,999.0,Used
8396,Skoda Fabia,44.0,42600.0,2.0,999.0,Used
8397,Skoda Fabia,81.0,15990.0,3.0,999.0,Used
8398,Skoda Fabia,70.0,500.0,0.0,999.0,Demonstration
8399,Skoda Fabia,70.0,7944.0,0.0,999.0,Used
8400,Skoda Scala,81.0,26500.0,1.0,999.0,Used
8401,Skoda Fabia,48.0,1500.0,0.0,999.0,Demonstration
8402,Skoda Fabia,70.0,25000.0,1.0,999.0,Used
8403,Skoda Fabia,70.0,1500.0,1.0,999.0,Used
8404,Skoda Fabia,44.0,48705.0,5.0,999.0,Used
8405,Skoda Fabia,44.0,41305.0,3.0,999.0,Used
8406,Skoda Fabia,70.0,11007.0,2.0,999.0,Used
8407,Skoda Fabia,44.0,42718.0,3.0,999.0,Used
8408,Skoda Fabia,70.0,3434.0,1.0,999.0,Used
8409,Skoda Fabia,59.0,10.0,0.0,999.0,Employee's car
8410,Skoda Fabia,70.0,11202.0,1.0,999.0,Demonstration
8411,Skoda Fabia,70.0,15100.0,1.0,999.0,Used
8412,Skoda Fabia,70.0,17950.0,1.0,999.0,Used
8413,Skoda Fabia,70.0,23453.0,1.0,999.0,Used
8414,Skoda Fabia,70.0,9800.0,1.0,999.0,Used
8415,Skoda Fabia,70.0,10.0,1.0,999.0,Used
8416,Skoda Fabia,44.0,25240.0,2.0,999.0,Used
8417,Skoda Fabia,44.0,19300.0,1.0,999.0,Used
8418,Skoda Fabia,55.0,59092.0,4.0,999.0,Used
8420,Skoda Scala,85.0,60000.0,2.0,999.0,Used
8421,Skoda Octavia,162.0,89503.0,8.0,1984.0,Used
8422,Skoda Octavia,162.0,149552.0,9.0,1984.0,Used
8423,Skoda Scala,110.0,10.0,0.0,1498.0,Pre-registered
8424,Skoda Fabia,132.0,127850.0,12.0,1390.0,Used
8425,Skoda Octavia,110.0,138499.0,4.0,1968.0,Used
8426,Skoda Fabia,66.0,88131.0,5.0,1197.0,Used
8427,Skoda Octavia,132.0,80142.0,5.0,1798.0,Used
8428,Skoda Scala,85.0,20900.0,2.0,1600.0,Used
8429,Skoda Superb,110.0,103710.0,5.0,1395.0,Used
8430,Skoda Octavia,110.0,98000.0,5.0,1968.0,Used
8431,Skoda Octavia,110.0,95719.0,4.0,1495.0,Used
8432,Skoda Octavia,110.0,3000.0,0.0,1968.0,Pre-registered
8433,Skoda Octavia,85.0,106336.0,5.0,1598.0,Used
8434,Skoda Fabia,82.0,155571.0,7.0,1197.0,Used
8435,Skoda Scala,85.0,5000.0,1.0,999.0,Pre-registered
8437,Skoda Superb,110.0,146948.0,4.0,1395.0,Used
8438,Skoda Fabia,55.0,57851.0,3.0,999.0,Used
8440,Skoda Fabia,81.0,10.0,0.0,999.0,Used
8441,Skoda Octavia,135.0,132132.0,4.0,1968.0,Used
8442,Skoda Octavia,85.0,101599.0,5.0,999.0,Used
8443,Skoda Kodiaq,110.0,74882.0,3.0,1498.0,Used
8444,Skoda Octavia,81.0,239721.0,5.0,1598.0,Used
8445,Skoda Superb,92.0,121869.0,5.0,1395.0,Used
8446,Skoda Scala,85.0,35631.0,2.0,999.0,Used
8447,Skoda Scala,81.0,3000.0,0.0,999.0,Pre-registered
8449,Skoda Fabia,81.0,20.0,0.0,999.0,Pre-registered
8450,Skoda Fabia,77.0,86800.0,8.0,1197.0,Used
8451,Skoda Octavia,85.0,115196.0,6.0,999.0,Used
8453,Skoda Octavia,85.0,169037.0,5.0,1598.0,Used
8454,Skoda Fabia,70.0,1500.0,1.0,999.0,Pre-registered
8455,Skoda Fabia,66.0,72539.0,5.0,1197.0,Used
8456,Skoda Fabia,66.0,30549.0,5.0,1400.0,Used
8457,Skoda Fabia,70.0,29859.0,3.0,999.0,Used
8458,Skoda Fabia,70.0,36284.0,4.0,999.0,Used
8459,Skoda Fabia,44.0,26863.0,5.0,1000.0,Used
8460,Skoda Fabia,70.0,5000.0,0.0,999.0,Demonstration
8461,Skoda Fabia,70.0,10902.0,1.0,999.0,Used
8462,Skoda Octavia,110.0,58971.0,2.0,1495.0,Used
8463,Skoda Fabia,44.0,31072.0,5.0,1000.0,Used
8464,Skoda Fabia,44.0,29395.0,4.0,1000.0,Used
8466,Skoda Fabia,70.0,57394.0,5.0,999.0,Used
8467,Skoda Fabia,81.0,1500.0,0.0,999.0,Employee's car
8468,Skoda Fabia,66.0,68121.0,7.0,1197.0,Used
8469,Skoda Fabia,55.0,66336.0,7.0,999.0,Used
8471,Skoda Fabia,44.0,35446.0,4.0,1000.0,Used
8472,Skoda Fabia,81.0,11600.0,1.0,999.0,Employee's car
8473,Skoda Fabia,70.0,13740.0,1.0,999.0,Used
8474,Skoda Fabia,44.0,15131.0,4.0,1000.0,Used
8475,Skoda Fabia,44.0,55763.0,4.0,1000.0,Used
8476,Skoda Fabia,81.0,12400.0,1.0,999.0,Employee's car
8477,Skoda Fabia,110.0,1100.0,0.0,1498.0,Employee's car
8478,Skoda Fabia,70.0,11800.0,1.0,999.0,Used
8479,Skoda Fabia,70.0,31724.0,3.0,999.0,Used
8480,Skoda Fabia,81.0,1700.0,0.0,999.0,Used
8481,Skoda Fabia,70.0,18988.0,1.0,999.0,Used
8482,Skoda Fabia,70.0,18204.0,1.0,999.0,Used
8483,Skoda Fabia,44.0,26100.0,5.0,999.0,Used
8484,Skoda Fabia,55.0,136219.0,8.0,1598.0,Used
8485,Skoda Fabia,44.0,55831.0,5.0,999.0,Used
8486,Skoda Fabia,70.0,22591.0,3.0,999.0,Used
8487,Skoda Octavia,110.0,25200.0,2.0,1968.0,Used
8488,Skoda Octavia,85.0,108341.0,4.0,999.0,Used
8489,Skoda Fabia,44.0,35000.0,5.0,999.0,Used
8490,Skoda Scala,110.0,25000.0,1.0,1498.0,Used
8491,Skoda Fabia,55.0,106090.0,4.0,1422.0,Used
8492,Skoda Octavia,135.0,127913.0,4.0,1968.0,Used
8494,Skoda Fabia,66.0,9662.0,5.0,1422.0,Used
8495,Skoda Octavia,85.0,195000.0,3.0,1598.0,Used
8496,Skoda Fabia,55.0,87825.0,4.0,999.0,Used
8497,Skoda Fabia,66.0,9662.0,5.0,1422.0,Used
8498,Skoda Octavia,110.0,154000.0,7.0,1968.0,Used
8499,Skoda Scala,110.0,6000.0,1.0,1498.0,Demonstration
8500,Skoda Octavia,110.0,192980.0,5.0,1395.0,Used
8502,Skoda Scala,110.0,150.0,0.0,1498.0,Pre-registered
8503,Skoda Octavia,135.0,127913.0,4.0,1968.0,Used
8504,Skoda Scala,81.0,39091.0,1.0,999.0,Used
8505,Skoda Scala,85.0,32176.0,2.0,1598.0,Used
8506,Skoda Octavia,103.0,182400.0,13.0,1968.0,Used
8507,Skoda Octavia,110.0,162074.0,4.0,1968.0,Used
8508,Skoda Scala,85.0,51007.0,2.0,1598.0,Used
8509,Skoda Octavia,180.0,39715.0,3.0,1984.0,Used
8510,Skoda Scala,85.0,32176.0,2.0,1598.0,Used
8511,Skoda Octavia,135.0,127913.0,4.0,1968.0,Used
8512,Skoda Scala,110.0,23050.0,1.0,1498.0,Used
8513,Skoda Fabia,55.0,79108.0,3.0,999.0,Used
8514,Skoda Fabia,66.0,9662.0,5.0,1422.0,Used
8515,Skoda Octavia,85.0,83000.0,4.0,1598.0,Used
8517,Skoda Fabia,66.0,9662.0,5.0,1422.0,Used
8518,Skoda Scala,85.0,2500.0,0.0,999.0,Pre-registered
8519,Skoda Scala,110.0,23050.0,1.0,1498.0,Used
8520,Skoda Scala,110.0,13427.0,0.0,1498.0,Used
8522,Skoda Octavia,85.0,233383.0,5.0,1598.0,Used
8523,Skoda Octavia,81.0,99800.0,6.0,1598.0,Used
8524,Skoda Octavia,110.0,196000.0,4.0,1968.0,Used
8525,Skoda Fabia,66.0,9662.0,5.0,1422.0,Used
8526,Skoda Octavia,81.0,98000.0,5.0,1598.0,Used
8527,Skoda Fabia,70.0,35100.0,4.0,999.0,Used
8528,Skoda Fabia,132.0,130000.0,11.0,1390.0,Used
8529,Skoda Octavia,85.0,19886.0,4.0,999.0,Used
8530,Skoda Octavia,85.0,217000.0,2.0,1968.0,Used
8531,Skoda Scala,110.0,13427.0,0.0,1498.0,Used
8532,Skoda Octavia,85.0,39563.0,3.0,999.0,Used
8534,Skoda Octavia,135.0,127913.0,4.0,1968.0,Used
8535,Skoda Octavia,85.0,78000.0,3.0,1598.0,Used
8536,Skoda Octavia,110.0,13252.0,1.0,1498.0,Used
8537,Skoda Fabia,81.0,31198.0,1.0,999.0,Used
8538,Skoda Octavia,135.0,235751.0,8.0,1968.0,Used
8539,Skoda Octavia,85.0,188862.0,4.0,1598.0,Used
8540,Skoda Octavia,85.0,60000.0,4.0,1598.0,Used
8541,Skoda Scala,85.0,72843.0,3.0,1598.0,Used
8542,Skoda Scala,85.0,20000.0,1.0,1598.0,Used
8543,Skoda Scala,85.0,32176.0,2.0,1598.0,Used
8544,Skoda Octavia,135.0,127913.0,4.0,1968.0,Used
8545,Skoda Octavia,85.0,48746.0,3.0,999.0,Used
8546,Skoda Fabia,70.0,500.0,0.0,999.0,Pre-registered
8547,Skoda Scala,110.0,23050.0,1.0,1498.0,Used
8548,Skoda Scala,85.0,32176.0,2.0,1598.0,Used
8549,Skoda Octavia,180.0,39715.0,3.0,1984.0,Used
8551,Skoda Fabia,81.0,31198.0,1.0,999.0,Used
8552,Skoda Fabia,81.0,87954.0,6.0,1197.0,Used
8553,Skoda Fabia,81.0,65274.0,3.0,999.0,Used
8554,Skoda Octavia,135.0,127913.0,4.0,1968.0,Used
8555,Skoda Scala,85.0,143402.0,2.0,1598.0,Used
8556,Skoda Fabia,70.0,113894.0,4.0,999.0,Used
8557,Skoda Octavia,77.0,260000.0,8.0,1598.0,Used
8558,Skoda Fabia,70.0,88835.0,4.0,999.0,Used
8559,Skoda Octavia,135.0,74000.0,6.0,1968.0,Used
8560,Skoda Octavia,135.0,127913.0,4.0,1968.0,Used
8562,Skoda Fabia,66.0,165787.0,5.0,999.0,Used
8563,Skoda Scala,85.0,13500.0,3.0,999.0,Demonstration
8564,Skoda Octavia,77.0,172000.0,9.0,1598.0,Used
8565,Skoda Octavia,110.0,17990.0,2.0,1498.0,Used
8568,Skoda Fabia,66.0,34425.0,6.0,999.0,Used
8569,Skoda Octavia,81.0,115000.0,6.0,1598.0,Used
8570,Skoda Octavia,85.0,163280.0,5.0,1598.0,Used
8571,Skoda Scala,85.0,22800.0,2.0,1598.0,Used
8572,Skoda Octavia,85.0,100669.0,3.0,999.0,Used
8573,Skoda Scala,110.0,23050.0,1.0,1498.0,Used
8574,Skoda Fabia,66.0,9662.0,5.0,1422.0,Used
8575,Skoda Octavia,81.0,125000.0,8.0,1598.0,Used
8576,Skoda Octavia,81.0,205400.0,6.0,1598.0,Used
8577,Skoda Fabia,55.0,57851.0,3.0,999.0,Used
8578,Skoda Octavia,180.0,39715.0,3.0,1984.0,Used
8579,Skoda Fabia,70.0,44069.0,2.0,999.0,Used
8581,Skoda Octavia,135.0,127913.0,4.0,1968.0,Used
8582,Skoda Fabia,55.0,40627.0,4.0,999.0,Used
8583,Skoda Octavia,135.0,127913.0,4.0,1968.0,Used
8584,Skoda Octavia,135.0,127913.0,4.0,1968.0,Used
8585,Skoda Octavia,77.0,98000.0,11.0,1598.0,Used
8586,Skoda Fabia,44.0,35650.0,5.0,999.0,Used
8587,Skoda Octavia,85.0,39563.0,3.0,999.0,Used
8588,Skoda Scala,85.0,20800.0,1.0,999.0,Used
8589,Skoda Scala,85.0,22800.0,2.0,1598.0,Used
8590,Skoda Octavia,135.0,127913.0,4.0,1968.0,Used
8591,Skoda Fabia,70.0,35089.0,4.0,999.0,Used
8592,Skoda Fabia,55.0,30444.0,4.0,999.0,Used
8593,Skoda Fabia,55.0,28290.0,3.0,999.0,Used
8594,Skoda Scala,81.0,163.0,1.0,999.0,Pre-registered
8595,Skoda Fabia,81.0,65274.0,3.0,999.0,Used
8597,Skoda Fabia,70.0,35089.0,4.0,999.0,Used
8598,Skoda Fabia,66.0,126518.0,6.0,1422.0,Used
8599,Skoda Octavia,85.0,26766.0,1.0,1968.0,Used
8601,Skoda Fabia,81.0,31198.0,1.0,999.0,Used
8603,Skoda Octavia,85.0,106336.0,5.0,1598.0,Used
8605,Skoda Octavia,85.0,116000.0,4.0,1598.0,Used
8606,Skoda Fabia,55.0,57851.0,3.0,999.0,Used
8607,Skoda Scala,81.0,30418.0,1.0,999.0,Used
8608,Skoda Fabia,70.0,20776.0,3.0,999.0,Used
8609,Skoda Fabia,66.0,57780.0,5.0,1197.0,Used
8610,Skoda Octavia,81.0,162000.0,6.0,1598.0,Used
8612,Skoda Fabia,55.0,28484.0,3.0,999.0,Used
8613,Skoda Fabia,81.0,65274.0,3.0,999.0,Used
8616,Skoda Fabia,81.0,65274.0,3.0,999.0,Used
8617,Skoda Fabia,132.0,132238.0,7.0,1390.0,Used
8618,Skoda Octavia,85.0,100669.0,3.0,999.0,Used
8620,Skoda Fabia,70.0,113894.0,4.0,999.0,Used
8621,Skoda Octavia,85.0,106336.0,5.0,1598.0,Used
8623,Skoda Fabia,55.0,25808.0,3.0,999.0,Used
8624,Skoda Octavia,110.0,20960.0,2.0,1498.0,Used
8625,Skoda Octavia,110.0,28842.0,3.0,1500.0,Used
8626,Skoda Fabia,81.0,78153.0,7.0,1197.0,Used
8627,Skoda Fabia,81.0,31070.0,5.0,1197.0,Used
8628,Skoda Fabia,55.0,57851.0,3.0,999.0,Used
8629,Skoda Octavia,85.0,100669.0,3.0,999.0,Used
8630,Skoda Octavia,85.0,100669.0,3.0,999.0,Used
8631,Skoda Fabia,55.0,28103.0,3.0,999.0,Used
8632,Skoda Octavia,85.0,15858.0,1.0,1968.0,Used
8633,Skoda Fabia,81.0,31070.0,5.0,1197.0,Used
8634,Skoda Octavia,85.0,39563.0,3.0,999.0,Used
8635,Skoda Fabia,55.0,81562.0,4.0,999.0,Used
8636,Skoda Fabia,92.0,59215.0,4.0,1395.0,Used
8637,Skoda Superb,140.0,117215.0,5.0,1968.0,Used
8640,Skoda Kodiaq,110.0,101054.0,5.0,1968.0,Used
8641,Skoda Kodiaq,110.0,103634.0,3.0,1968.0,Used
8642,Skoda Kodiaq,110.0,117951.0,5.0,1968.0,Used
8643,Skoda Kodiaq,110.0,92185.0,4.0,1968.0,Used
8644,Skoda Kodiaq,110.0,60000.0,4.0,1968.0,Used
8645,Skoda Kodiaq,140.0,111213.0,5.0,1968.0,Used
8646,Skoda Kodiaq,110.0,95172.0,4.0,1968.0,Used
8647,Skoda Karoq,85.0,64037.0,3.0,1600.0,Used
8648,Skoda Karoq,110.0,101967.0,2.0,1968.0,Used
8649,Skoda Karoq,110.0,151000.0,3.0,1968.0,Used
8650,Skoda Karoq,110.0,38266.0,1.0,1968.0,Used
8651,Skoda Kodiaq,176.0,89536.0,2.0,1968.0,Used
8652,Skoda Karoq,140.0,145971.0,3.0,1968.0,Used
8653,Skoda Kodiaq,176.0,118181.0,3.0,1968.0,Used
8654,Skoda Kodiaq,132.0,69600.0,5.0,1984.0,Used
8655,Skoda Kodiaq,176.0,104100.0,3.0,1968.0,Used
8656,Skoda Karoq,110.0,72992.0,3.0,1968.0,Used
8657,Skoda Kodiaq,180.0,6000.0,0.0,1984.0,Used
8658,Skoda Karoq,110.0,54200.0,3.0,1498.0,Used
8659,Skoda Karoq,110.0,80900.0,3.0,1968.0,Used
8660,Skoda Kodiaq,110.0,102200.0,3.0,1968.0,Used
8661,Skoda Karoq,110.0,25250.0,3.0,1968.0,Used
8662,Skoda Karoq,110.0,28770.0,1.0,1968.0,Used
8663,Skoda Kodiaq,110.0,110000.0,4.0,1968.0,Used
8664,Skoda Kodiaq,176.0,91052.0,2.0,1968.0,Used
8665,Skoda Kodiaq,132.0,43895.0,5.0,1984.0,Used
8666,Skoda Karoq,110.0,37030.0,3.0,1498.0,Used
8667,Skoda Kodiaq,140.0,51000.0,2.0,1968.0,Used
8668,Skoda Kodiaq,110.0,70094.0,3.0,1498.0,Used
8669,Skoda Karoq,85.0,50950.0,3.0,999.0,Used
8670,Skoda Kodiaq,110.0,147200.0,4.0,2000.0,Used
8671,Skoda Karoq,110.0,77420.0,5.0,1498.0,Used
8672,Skoda Karoq,110.0,88300.0,4.0,1968.0,Used
8673,Skoda Karoq,110.0,32188.0,3.0,1498.0,Used
8674,Skoda Kodiaq,140.0,115700.0,4.0,1968.0,Used
8675,Skoda Karoq,110.0,32300.0,2.0,1498.0,Used
8676,Skoda Kodiaq,110.0,70950.0,5.0,1395.0,Used
8677,Skoda Kodiaq,176.0,79022.0,2.0,1968.0,Used
8678,Skoda Karoq,110.0,97639.0,4.0,1498.0,Used
8679,Skoda Karoq,85.0,65500.0,4.0,1598.0,Used
8680,Skoda Kodiaq,140.0,105200.0,3.0,1968.0,Used
8681,Skoda Kodiaq,140.0,81567.0,3.0,1968.0,Used
8682,Skoda Karoq,110.0,113000.0,2.0,1968.0,Used
8683,Skoda Karoq,110.0,91035.0,3.0,1968.0,Used
8684,Skoda Karoq,110.0,44005.0,4.0,2000.0,Used
8685,Skoda Karoq,110.0,62977.0,2.0,1968.0,Used
8686,Skoda Kodiaq,140.0,61569.0,3.0,1984.0,Used
8687,Skoda Kodiaq,140.0,92150.0,5.0,1968.0,Used
8688,Skoda Kodiaq,176.0,86000.0,3.0,1968.0,Used
8689,Skoda Karoq,110.0,32900.0,4.0,1498.0,Used
8690,Skoda Kodiaq,132.0,118292.0,5.0,1984.0,Used
8691,Skoda Kodiaq,110.0,57873.0,4.0,1968.0,Used
8692,Skoda Karoq,110.0,20700.0,4.0,1498.0,Used
8693,Skoda Karoq,110.0,36450.0,3.0,1498.0,Used
8694,Skoda Kodiaq,176.0,40307.0,2.0,1968.0,Used
8695,Skoda Karoq,110.0,13950.0,1.0,1498.0,Used
8696,Skoda Karoq,110.0,75500.0,4.0,2000.0,Used
8697,Skoda Kodiaq,110.0,89732.0,3.0,1968.0,Used
8698,Skoda Karoq,140.0,42300.0,2.0,1984.0,Used
8699,Skoda Kodiaq,110.0,89300.0,3.0,1968.0,Used
8700,Skoda Karoq,110.0,32.0,0.0,1498.0,Used
8701,Skoda Karoq,110.0,42300.0,4.0,1498.0,Used
8702,Skoda Kodiaq,140.0,86158.0,4.0,1968.0,Used
8703,Skoda Kodiaq,180.0,515.0,0.0,1984.0,Pre-registered
8704,Skoda Karoq,110.0,11850.0,1.0,1498.0,Used
8705,Skoda Kodiaq,110.0,109232.0,5.0,1968.0,Used
8706,Skoda Karoq,110.0,66365.0,4.0,1968.0,Used
8707,Skoda Karoq,110.0,48300.0,3.0,1498.0,Used
8708,Skoda Karoq,110.0,134487.0,3.0,1968.0,Used
8709,Skoda Kodiaq,180.0,10.0,0.0,1984.0,Pre-registered
8710,Skoda Karoq,110.0,36800.0,2.0,1968.0,Used
8711,Skoda Kodiaq,140.0,59250.0,3.0,1984.0,Used
8712,Skoda Karoq,110.0,5.0,0.0,1498.0,Pre-registered
8713,Skoda Kodiaq,176.0,27000.0,2.0,1968.0,Used
8714,Skoda Kodiaq,140.0,100.0,0.0,1984.0,Pre-registered
8715,Skoda Kodiaq,147.0,15450.0,0.0,1968.0,Used
8716,Skoda Karoq,140.0,75790.0,2.0,1968.0,Used
8717,Skoda Karoq,110.0,94677.0,5.0,1498.0,Used
8718,Skoda Karoq,110.0,10000.0,0.0,1498.0,Demonstration
8719,Skoda Karoq,140.0,6100.0,0.0,1984.0,Used
8720,Skoda Kodiaq,176.0,99532.0,3.0,1968.0,Used
8721,Skoda Karoq,110.0,58968.0,4.0,1498.0,Used
8722,Skoda Karoq,110.0,65300.0,4.0,1498.0,Used
8723,Skoda Karoq,110.0,53000.0,4.0,1498.0,Used
8724,Skoda Kodiaq,140.0,70600.0,3.0,1968.0,Used
8725,Skoda Karoq,110.0,34160.0,3.0,1968.0,Used
8726,Skoda Kodiaq,147.0,9500.0,0.0,1968.0,Demonstration
8727,Skoda Karoq,110.0,16250.0,1.0,1498.0,Used
8728,Skoda Kodiaq,110.0,94600.0,5.0,1968.0,Used
8729,Skoda Karoq,110.0,10023.0,2.0,1498.0,Used
8730,Skoda Kodiaq,180.0,21000.0,1.0,1984.0,Demonstration
8731,Skoda Karoq,85.0,39000.0,2.0,1598.0,Used
8732,Skoda Kodiaq,110.0,108000.0,3.0,1968.0,Used
8733,Skoda Kodiaq,132.0,37700.0,5.0,1984.0,Used
8734,Skoda Karoq,110.0,35.0,0.0,1498.0,Pre-registered
8735,Skoda Kodiaq,140.0,83700.0,3.0,1968.0,Used
8736,Skoda Karoq,110.0,29510.0,4.0,1498.0,Used
8737,Skoda Kodiaq,140.0,49892.0,3.0,1968.0,Used
8738,Skoda Kodiaq,110.0,36500.0,4.0,1498.0,Used
8739,Skoda Kodiaq,110.0,48800.0,3.0,1498.0,Used
8740,Skoda Karoq,110.0,28053.0,4.0,1498.0,Used
8741,Skoda Kodiaq,110.0,59905.0,3.0,1968.0,Used
8742,Skoda Kodiaq,140.0,83100.0,4.0,1968.0,Used
8743,Skoda Karoq,85.0,94712.0,4.0,1598.0,Used
8744,Skoda Kodiaq,110.0,79150.0,3.0,1968.0,Used
8745,Skoda Kodiaq,110.0,61715.0,4.0,1968.0,Used
8746,Skoda Karoq,85.0,40400.0,3.0,1598.0,Used
8747,Skoda Karoq,110.0,24999.0,0.0,1498.0,Demonstration
8748,Skoda Kodiaq,140.0,84000.0,5.0,1968.0,Used
8749,Skoda Karoq,110.0,69341.0,4.0,1498.0,Used
8750,Skoda Kodiaq,140.0,91400.0,4.0,2000.0,Used
8751,Skoda Kodiaq,110.0,250.0,0.0,1498.0,Used
8752,Skoda Karoq,110.0,62700.0,3.0,1498.0,Used
8753,Skoda Kodiaq,140.0,22450.0,2.0,1968.0,Used
8754,Skoda Karoq,85.0,22423.0,4.0,999.0,Used
8755,Skoda Kodiaq,110.0,55856.0,3.0,1968.0,Used
8756,Skoda Kodiaq,140.0,50.0,0.0,1984.0,Used
8757,Skoda Kodiaq,110.0,89854.0,5.0,1968.0,Used
8758,Skoda Kodiaq,180.0,515.0,0.0,1984.0,Pre-registered
8759,Skoda Kodiaq,110.0,75498.0,3.0,1968.0,Used
8760,Skoda Karoq,110.0,13922.0,4.0,1498.0,Used
8761,Skoda Kodiaq,140.0,66049.0,4.0,1968.0,Used
8762,Skoda Kodiaq,140.0,50.0,0.0,1984.0,Used
8763,Skoda Kodiaq,110.0,10405.0,0.0,1968.0,Employee's car
8764,Skoda Karoq,140.0,62939.0,3.0,1984.0,Used
8765,Skoda Kodiaq,110.0,70950.0,5.0,1395.0,Used
8766,Skoda Kodiaq,110.0,38243.0,4.0,1968.0,Used
8767,Skoda Karoq,140.0,10000.0,0.0,2000.0,Demonstration
8768,Skoda Karoq,85.0,102300.0,4.0,1598.0,Used
8769,Skoda Kodiaq,132.0,78956.0,4.0,1984.0,Used
8770,Skoda Kodiaq,110.0,52500.0,2.0,1968.0,Used
8771,Skoda Karoq,110.0,35219.0,3.0,1498.0,Used
8772,Skoda Kodiaq,140.0,63900.0,5.0,1968.0,Used
8773,Skoda Kodiaq,110.0,61700.0,3.0,1968.0,Used
8774,Skoda Karoq,110.0,34607.0,2.0,1500.0,Used
8775,Skoda Kodiaq,147.0,50.0,0.0,1968.0,Used
8776,Skoda Kodiaq,132.0,34730.0,4.0,1984.0,Used
8777,Skoda Karoq,110.0,71125.0,4.0,1498.0,Used
8778,Skoda Kodiaq,147.0,19504.0,1.0,1968.0,Demonstration
8779,Skoda Karoq,110.0,19600.0,3.0,1498.0,Used
8780,Skoda Karoq,110.0,75680.0,2.0,1968.0,Used
8781,Skoda Karoq,110.0,39900.0,4.0,1498.0,Used
8782,Skoda Kodiaq,110.0,35855.0,3.0,1498.0,Used
8783,Skoda Kodiaq,110.0,82909.0,4.0,1968.0,Used
8784,Skoda Kodiaq,110.0,54227.0,4.0,1395.0,Used
8785,Skoda Karoq,85.0,19244.0,4.0,999.0,Used
8786,Skoda Karoq,85.0,76967.0,3.0,1598.0,Used
8787,Skoda Kodiaq,180.0,10.0,0.0,1984.0,Pre-registered
8788,Skoda Karoq,110.0,6.0,0.0,1498.0,Pre-registered
8789,Skoda Kodiaq,180.0,10.0,0.0,1968.0,Pre-registered
8790,Skoda Kodiaq,176.0,79572.0,3.0,1968.0,Used
8791,Skoda Karoq,110.0,10.0,0.0,1968.0,Demonstration
8792,Skoda Karoq,110.0,43250.0,4.0,1498.0,Used
8793,Skoda Kodiaq,110.0,4900.0,1.0,1498.0,Demonstration
8794,Skoda Karoq,140.0,23800.0,3.0,1984.0,Used
8795,Skoda Kodiaq,110.0,1234.0,0.0,1968.0,Demonstration
8796,Skoda Kodiaq,110.0,18327.0,1.0,1498.0,Used
8797,Skoda Kodiaq,147.0,5000.0,0.0,1968.0,Pre-registered
8798,Skoda Kodiaq,176.0,68250.0,2.0,1968.0,Used
8799,Skoda Kodiaq,147.0,515.0,0.0,1968.0,Pre-registered
8800,Skoda Kodiaq,110.0,70950.0,5.0,1395.0,Used
8801,Skoda Kodiaq,132.0,59900.0,4.0,1984.0,Used
8802,Skoda Karoq,85.0,84040.0,3.0,1598.0,Used
8803,Skoda Kodiaq,110.0,64600.0,3.0,1968.0,Used
8804,Skoda Karoq,110.0,36800.0,4.0,1498.0,Used
8805,Skoda Karoq,140.0,18000.0,1.0,2000.0,Used
8806,Skoda Karoq,110.0,36000.0,3.0,1968.0,Used
8807,Skoda Karoq,110.0,41586.0,3.0,1498.0,Used
8808,Skoda Kodiaq,140.0,10.0,0.0,1984.0,Pre-registered
8809,Skoda Karoq,110.0,62100.0,3.0,1498.0,Used
8810,Skoda Karoq,110.0,22016.0,2.0,1498.0,Used
8811,Skoda Kodiaq,147.0,10.0,0.0,1968.0,Pre-registered
8812,Skoda Kodiaq,140.0,83845.0,4.0,1968.0,Used
